competicao;ano;nome
copa_do_brasil;2006;Noroeste
copa_do_brasil;2006;Novo Hamburgo
copa_do_brasil;2006;Náutico
copa_do_brasil;2006;Operário FC
copa_do_brasil;2006;Operário-MS
copa_do_brasil;2006;Parnahyba
copa_do_brasil;2006;Paysandu
copa_do_brasil;2006;Pos
copa_do_brasil;2006;Potiguar de Mossoró
copa_do_brasil;2006;Remo
copa_do_brasil;2006;Rio Branco-AC
copa_do_brasil;2006;Santa Cruz
copa_do_brasil;2006;Santo André
copa_do_brasil;2006;Santos
copa_do_brasil;2006;Serra
copa_do_brasil;2006;São Caetano
copa_do_brasil;2006;São José-AP
copa_do_brasil;2006;São Raimundo-RR
copa_do_brasil;2006;Taça Minas Gerais
copa_do_brasil;2006;Treze
copa_do_brasil;2006;Ulbra
copa_do_brasil;2006;URT
copa_do_brasil;2006;Vasco da Gama
copa_do_brasil;2006;Vasco da Gama 70 Botafogo-PB
copa_do_brasil;2006;Vila Aurora
copa_do_brasil;2006;Vila Nova
copa_do_brasil;2006;Vilhena
copa_do_brasil;2006;Vitória
copa_do_brasil;2006;Volta Redonda
copa_do_brasil;2007;ADAP Galo Maringá
copa_do_brasil;2007;ADESG
copa_do_brasil;2007;America
copa_do_brasil;2007;América de Natal
copa_do_brasil;2007;Ananindeua
copa_do_brasil;2007;Araguaína
copa_do_brasil;2007;Atlético Goianiense
copa_do_brasil;2007;Atlético Mineiro
copa_do_brasil;2007;Atlético Paranaense
copa_do_brasil;2007;Avaí
copa_do_brasil;2007;Baraúnas
copa_do_brasil;2007;Barra do Garças
copa_do_brasil;2007;Barras
copa_do_brasil;2007;Baré
copa_do_brasil;2007;Botafogo
copa_do_brasil;2007;Brasiliense
copa_do_brasil;2007;Campinense
copa_do_brasil;2007;Caxias
copa_do_brasil;2007;Chapadão
copa_do_brasil;2007;Colo Colo
copa_do_brasil;2007;Corinthians
copa_do_brasil;2007;Coritiba
copa_do_brasil;2007;Coruripe
copa_do_brasil;2007;Coxim
copa_do_brasil;2007;Cruzeiro
copa_do_brasil;2007;CSA
copa_do_brasil;2007;Fast Clube
copa_do_brasil;2007;Ferroviária
copa_do_brasil;2007;Figueirense
copa_do_brasil;2007;Fluminense
copa_do_brasil;2007;Fluminense 60 ADESG
copa_do_brasil;2007;Fortaleza
copa_do_brasil;2007;Gama
copa_do_brasil;2007;Guarani
copa_do_brasil;2007;Ipatinga
copa_do_brasil;2007;Itabaiana
copa_do_brasil;2007;Juventude
copa_do_brasil;2007;Madureira
copa_do_brasil;2007;Moto Club
copa_do_brasil;2007;Noroeste
copa_do_brasil;2007;Náutico
copa_do_brasil;2007;Náutico 60 Parnahyba
copa_do_brasil;2007;Operário VG
copa_do_brasil;2007;Palmeiras
copa_do_brasil;2007;Parnahyba
copa_do_brasil;2007;Paysandu
copa_do_brasil;2007;Pirambu
copa_do_brasil;2007;Ponte Preta
copa_do_brasil;2007;Portuguesa
copa_do_brasil;2007;Rio Branco-PR
copa_do_brasil;2007;Sampaio Corrêa
copa_do_brasil;2007;Santa Cruz
copa_do_brasil;2007;Sport
copa_do_brasil;2007;São José
copa_do_brasil;2007;São Raimundo-AM
copa_do_brasil;2007;Treze
copa_do_brasil;2007;Ulbra
copa_do_brasil;2007;Vasco da Gama
copa_do_brasil;2007;Vasco da Gama 60 Fast Clube
copa_do_brasil;2007;Veranópolis
copa_do_brasil;2007;Vilavelhense
copa_do_brasil;2007;Villa Nova
copa_do_brasil;2007;Vitória
copa_do_brasil;2008;ABC
copa_do_brasil;2008;América de Propriá
copa_do_brasil;2008;Atlético Goianiense
copa_do_brasil;2008;Atlético Mineiro
copa_do_brasil;2008;Atlético Paranaense
copa_do_brasil;2008;Atlético Roraima
copa_do_brasil;2008;Baraúnas
copa_do_brasil;2008;Barras
copa_do_brasil;2008;Botafogo
copa_do_brasil;2008;Bragantino
copa_do_brasil;2008;Brasiliense
copa_do_brasil;2008;Cacerense
copa_do_brasil;2008;CENE
copa_do_brasil;2008;Central
copa_do_brasil;2008;Chapecoense
copa_do_brasil;2008;Corinthians
copa_do_brasil;2008;Corinthians-AL
copa_do_brasil;2008;Coritiba
copa_do_brasil;2008;Coruripe
copa_do_brasil;2008;Criciúma
copa_do_brasil;2008;Democrata GV
copa_do_brasil;2008;Esportivo Guará
copa_do_brasil;2008;Fast Clube
copa_do_brasil;2008;Fortaleza
copa_do_brasil;2008;Grêmio
copa_do_brasil;2008;Grêmio Jaciara
copa_do_brasil;2008;Guarani
copa_do_brasil;2008;Icasa
copa_do_brasil;2008;Imperatriz
copa_do_brasil;2008;Internacional
copa_do_brasil;2008;Itabaiana
copa_do_brasil;2008;Ituiutaba
copa_do_brasil;2008;Jaguaré
copa_do_brasil;2008;Juventude
copa_do_brasil;2008;Juventus-SP
copa_do_brasil;2008;Linhares
copa_do_brasil;2008;Madureira
copa_do_brasil;2008;Minas Gerais¹
copa_do_brasil;2008;Nacional de Patos
copa_do_brasil;2008;Nacional-AM
copa_do_brasil;2008;Náutico
copa_do_brasil;2008;Palmas
copa_do_brasil;2008;Palmas 07 Atlético Mineiro
copa_do_brasil;2008;Palmeiras
copa_do_brasil;2008;Paranavaí
copa_do_brasil;2008;Paraíba²
copa_do_brasil;2008;Portuguesa
copa_do_brasil;2008;Remo
copa_do_brasil;2008;Rio Branco-AC
copa_do_brasil;2008;Rio de Janeiro³
copa_do_brasil;2008;River-PI
copa_do_brasil;2008;Roma Apucarana
copa_do_brasil;2008;Santa Cruz
copa_do_brasil;2008;Sousa
copa_do_brasil;2008;Sport
copa_do_brasil;2008;São Caetano
copa_do_brasil;2008;São Paulo4
copa_do_brasil;2008;Trem
copa_do_brasil;2008;Tuna Luso
copa_do_brasil;2008;Ulbra
copa_do_brasil;2008;Ulbra-RO
copa_do_brasil;2008;Vasco da Gama
copa_do_brasil;2008;Vitória
copa_do_brasil;2008;Volta Redonda
copa_do_brasil;2008;Águia Negra
copa_do_brasil;2009;ABC
copa_do_brasil;2009;América de Natal
copa_do_brasil;2009;ASA
copa_do_brasil;2009;Atlético Mineiro
copa_do_brasil;2009;Atlético Paranaense
copa_do_brasil;2009;Atlético Roraima
copa_do_brasil;2009;Atlético Sorocaba
copa_do_brasil;2009;Bahia 61 Potiguar de Mossoró
copa_do_brasil;2009;Barras
copa_do_brasil;2009;Botafogo
copa_do_brasil;2009;Brasiliense
copa_do_brasil;2009;Campinense
copa_do_brasil;2009;Caxias
copa_do_brasil;2009;Confiança
copa_do_brasil;2009;Corinthians
copa_do_brasil;2009;Coritiba
copa_do_brasil;2009;Criciúma
copa_do_brasil;2009;Cristal
copa_do_brasil;2009;CSA
copa_do_brasil;2009;Desportiva
copa_do_brasil;2009;Dom Pedro II
copa_do_brasil;2009;Fast Clube
copa_do_brasil;2009;Figueirense
copa_do_brasil;2009;Flamengo
copa_do_brasil;2009;Fluminense
copa_do_brasil;2009;Fortaleza
copa_do_brasil;2009;Guarani
copa_do_brasil;2009;Holanda
copa_do_brasil;2009;Icasa
copa_do_brasil;2009;Internacional
copa_do_brasil;2009;Internacional 50 Guarani
copa_do_brasil;2009;Itabaiana 05 Atlético Mineiro
copa_do_brasil;2009;Itumbiara
copa_do_brasil;2009;Ivinhema
copa_do_brasil;2009;J. Malucelli
copa_do_brasil;2009;Juventude
copa_do_brasil;2009;Misto
copa_do_brasil;2009;Mixto
copa_do_brasil;2009;Moto Club
copa_do_brasil;2009;Nacional de Patos
copa_do_brasil;2009;Náutico
copa_do_brasil;2009;Ponte Preta
copa_do_brasil;2009;Ponte Preta 61 Vilhena
copa_do_brasil;2009;Portuguesa
copa_do_brasil;2009;Potiguar de Mossoró
copa_do_brasil;2009;Remo
copa_do_brasil;2009;Rio Branco
copa_do_brasil;2009;Sampaio Corrêa
copa_do_brasil;2009;Santa Cruz
copa_do_brasil;2009;Santos
copa_do_brasil;2009;Serra
copa_do_brasil;2009;União Rondonópolis
copa_do_brasil;2009;Vasco
copa_do_brasil;2009;Vitória
copa_do_brasil;2009;Águia de Marabá
copa_do_brasil;2010;América
copa_do_brasil;2010;América de Natal
copa_do_brasil;2010;Araguaia
copa_do_brasil;2010;Araguaína
copa_do_brasil;2010;ASA
copa_do_brasil;2010;ASSU
copa_do_brasil;2010;Atlético Goianiense
copa_do_brasil;2010;Atlético Mineiro
copa_do_brasil;2010;Atlético Paranaense
copa_do_brasil;2010;Atlético Roraima
copa_do_brasil;2010;Avaí
copa_do_brasil;2010;Botafogo
copa_do_brasil;2010;Brasiliense
copa_do_brasil;2010;Brasília
copa_do_brasil;2010;Cerâmica
copa_do_brasil;2010;Chapecoense
copa_do_brasil;2010;Confiança
copa_do_brasil;2010;Corinthians Alagoano
copa_do_brasil;2010;Corinthians Paranaense
copa_do_brasil;2010;Coritiba
copa_do_brasil;2010;Flamengo
copa_do_brasil;2010;Fluminense
copa_do_brasil;2010;Fortaleza
copa_do_brasil;2010;Grêmio
copa_do_brasil;2010;Guarani
copa_do_brasil;2010;Ituiutaba
copa_do_brasil;2010;Ivinhema
copa_do_brasil;2010;Juventude
copa_do_brasil;2010;Juventus
copa_do_brasil;2010;JV Lideral
copa_do_brasil;2010;Londrina
copa_do_brasil;2010;Luverdense
copa_do_brasil;2010;Melhor jogador
copa_do_brasil;2010;Nacional
copa_do_brasil;2010;Naviraiense
copa_do_brasil;2010;Náutico
copa_do_brasil;2010;Palmeiras
copa_do_brasil;2010;Paysandu
copa_do_brasil;2010;Picos
copa_do_brasil;2010;Ponte Preta
copa_do_brasil;2010;Portuguesa
copa_do_brasil;2010;Pos
copa_do_brasil;2010;Potyguar Seridoense
copa_do_brasil;2010;Premiações
copa_do_brasil;2010;Público
copa_do_brasil;2010;Remo
copa_do_brasil;2010;Sampaio Corrêa
copa_do_brasil;2010;Santa Cruz
copa_do_brasil;2010;Santos
copa_do_brasil;2010;Santos 10  0 Naviraiense
copa_do_brasil;2010;Sousa
copa_do_brasil;2010;Sport
copa_do_brasil;2010;São Domingos
copa_do_brasil;2010;São José
copa_do_brasil;2010;São Mateus
copa_do_brasil;2010;São Raimundo
copa_do_brasil;2010;Tigres do Brasil
copa_do_brasil;2010;Treze
copa_do_brasil;2010;Uberaba
copa_do_brasil;2010;Vasco da Gama
copa_do_brasil;2010;Vila Belmiro, Santos
copa_do_brasil;2010;Vilhena
copa_do_brasil;2010;Vitória
copa_do_brasil;2010;Votoraty
copa_do_brasil;2010;Ypiranga de Erechim
copa_do_brasil;2011;ABC
copa_do_brasil;2011;América de Natal
copa_do_brasil;2011;ASA
copa_do_brasil;2011;Atlético Goianiense
copa_do_brasil;2011;Atlético Mineiro
copa_do_brasil;2011;Atlético Paranaense
copa_do_brasil;2011;Avaí
copa_do_brasil;2011;Bahia de Feira
copa_do_brasil;2011;Bangu
copa_do_brasil;2011;Barras
copa_do_brasil;2011;Baré
copa_do_brasil;2011;Boavista-RJ
copa_do_brasil;2011;Botafogo
copa_do_brasil;2011;Botafogo-PB
copa_do_brasil;2011;Brasiliense
copa_do_brasil;2011;Brusque
copa_do_brasil;2011;Caxias
copa_do_brasil;2011;Ceilândia
copa_do_brasil;2011;Chapecoense
copa_do_brasil;2011;Comercial-MS
copa_do_brasil;2011;Comercial-PI
copa_do_brasil;2011;Corintians de Caicó
copa_do_brasil;2011;Coritiba
copa_do_brasil;2011;Cuiabá
copa_do_brasil;2011;Fast Clube
copa_do_brasil;2011;Flamengo
copa_do_brasil;2011;Fluminense
copa_do_brasil;2011;Fortaleza
copa_do_brasil;2011;Grêmio Barueri
copa_do_brasil;2011;Grêmio Prudente
copa_do_brasil;2011;Gurupi
copa_do_brasil;2011;Horizonte
copa_do_brasil;2011;IAPE
copa_do_brasil;2011;Interporto
copa_do_brasil;2011;Ipatinga
copa_do_brasil;2011;Iraty
copa_do_brasil;2011;Joinville
copa_do_brasil;2011;Juazeiro
copa_do_brasil;2011;Murici
copa_do_brasil;2011;Nacional-AM
copa_do_brasil;2011;Naviraiense
copa_do_brasil;2011;Novo Hamburgo
copa_do_brasil;2011;Náutico
copa_do_brasil;2011;Náutico-RR
copa_do_brasil;2011;Palmeiras
copa_do_brasil;2011;Paragominas
copa_do_brasil;2011;Paulista
copa_do_brasil;2011;Paysandu
copa_do_brasil;2011;Penarol
copa_do_brasil;2011;Plácido de Castro
copa_do_brasil;2011;Remo
copa_do_brasil;2011;Resende
copa_do_brasil;2011;Rio Branco-AC
copa_do_brasil;2011;Rio Branco-ES
copa_do_brasil;2011;River Plate-SE
copa_do_brasil;2011;Sampaio Corrêa
copa_do_brasil;2011;Santa Cruz
copa_do_brasil;2011;Santa Helena
copa_do_brasil;2011;Santo André
copa_do_brasil;2011;Sport
copa_do_brasil;2011;São Domingos
copa_do_brasil;2011;São José-RS
copa_do_brasil;2011;Tombense
copa_do_brasil;2011;Trem
copa_do_brasil;2011;Treze
copa_do_brasil;2011;Uberaba
copa_do_brasil;2011;União Rondonópolis
copa_do_brasil;2011;Vilhena
copa_do_brasil;2011;Vitória
copa_do_brasil;2011;Vitória-ES
copa_do_brasil;2011;Ypiranga de Erechim
copa_do_brasil;2011;Águia de Marabá
copa_do_brasil;2012;ABC
copa_do_brasil;2012;Alecrim
copa_do_brasil;2012;América de Natal
copa_do_brasil;2012;Aquidauanense
copa_do_brasil;2012;ASA
copa_do_brasil;2012;Atlético Acreano
copa_do_brasil;2012;Atlético Goianiense
copa_do_brasil;2012;Atlético Mineiro
copa_do_brasil;2012;Atlético Paranaense
copa_do_brasil;2012;Auto Esporte-PB
copa_do_brasil;2012;Bahia de Feira
copa_do_brasil;2012;Boavista-RJ
copa_do_brasil;2012;Botafogo
copa_do_brasil;2012;Botafogo-PB
copa_do_brasil;2012;Brasil de Pelotas
copa_do_brasil;2012;Brasiliense
copa_do_brasil;2012;Capivariano
copa_do_brasil;2012;Caxias
copa_do_brasil;2012;CENE
copa_do_brasil;2012;Chapecoense
copa_do_brasil;2012;Comercial-PI
copa_do_brasil;2012;Coritiba
copa_do_brasil;2012;Coruripe
copa_do_brasil;2012;Criciúma
copa_do_brasil;2012;Cruzeiro
copa_do_brasil;2012;Cuiabá
copa_do_brasil;2012;Espigão
copa_do_brasil;2012;Estrela do Norte
copa_do_brasil;2012;Fluminense
copa_do_brasil;2012;Fluminense 50 Horizonte
copa_do_brasil;2012;Gama
copa_do_brasil;2012;Grêmio
copa_do_brasil;2012;Gurupi
copa_do_brasil;2012;Horizonte
copa_do_brasil;2012;Independente-PA
copa_do_brasil;2012;Interporto
copa_do_brasil;2012;Ipatinga
copa_do_brasil;2012;Ituano
copa_do_brasil;2012;Jacuipense
copa_do_brasil;2012;Joinville
copa_do_brasil;2012;Juventude
copa_do_brasil;2012;Luminense
copa_do_brasil;2012;Luverdense
copa_do_brasil;2012;Luziânia
copa_do_brasil;2012;Madureira
copa_do_brasil;2012;Maringá
copa_do_brasil;2012;Melhor treinador
copa_do_brasil;2012;Moto Club
copa_do_brasil;2012;Nacional-AM
copa_do_brasil;2012;Operário-PR
copa_do_brasil;2012;Palmeiras
copa_do_brasil;2012;Paulista
copa_do_brasil;2012;Paysandu
copa_do_brasil;2012;Penarol
copa_do_brasil;2012;Real
copa_do_brasil;2012;Real Noroeste
copa_do_brasil;2012;Remo
copa_do_brasil;2012;Remo 16 Internacional
copa_do_brasil;2012;Rio Branco-AC
copa_do_brasil;2012;River Plate-SE
copa_do_brasil;2012;Sampaio Corrêa
copa_do_brasil;2012;Santa Cruz
copa_do_brasil;2012;Santa Cruz-RN
copa_do_brasil;2012;Santo André
copa_do_brasil;2012;Sapucaiense
copa_do_brasil;2012;Sport
copa_do_brasil;2012;São Domingos
copa_do_brasil;2012;São Mateus
copa_do_brasil;2012;São Raimundo-RR
copa_do_brasil;2012;Trem
copa_do_brasil;2012;Treze
copa_do_brasil;2012;Vitória
copa_do_brasil;2013;ABC
copa_do_brasil;2013;América de Natal
copa_do_brasil;2013;América Mineiro
copa_do_brasil;2013;Aracruz
copa_do_brasil;2013;Arapongas
copa_do_brasil;2013;ASA
copa_do_brasil;2013;Atlético Acreano
copa_do_brasil;2013;Atlético Goianiense
copa_do_brasil;2013;Atlético Mineiro
copa_do_brasil;2013;Atlético Paranaense
copa_do_brasil;2013;Avaí
copa_do_brasil;2013;Bangu
copa_do_brasil;2013;Boa Esporte
copa_do_brasil;2013;Botafogo
copa_do_brasil;2013;Bragantino
copa_do_brasil;2013;Brasil de Pelotas
copa_do_brasil;2013;Cametá
copa_do_brasil;2013;Cametá 07 Atlético Goianiense
copa_do_brasil;2013;Campinense
copa_do_brasil;2013;Caxias
copa_do_brasil;2013;Ceilândia
copa_do_brasil;2013;Cianorte
copa_do_brasil;2013;Confiança
copa_do_brasil;2013;Corinthians
copa_do_brasil;2013;Coritiba
copa_do_brasil;2013;CRAC
copa_do_brasil;2013;CRB
copa_do_brasil;2013;Criciúma
copa_do_brasil;2013;Cruzeiro
copa_do_brasil;2013;CSA
copa_do_brasil;2013;Desportiva Ferroviária
copa_do_brasil;2013;Fast Clube
copa_do_brasil;2013;Figueirense
copa_do_brasil;2013;Flamengo
copa_do_brasil;2013;Flamengo-PI
copa_do_brasil;2013;Fluminense
copa_do_brasil;2013;Fortaleza
copa_do_brasil;2013;Grêmio
copa_do_brasil;2013;Grêmio Barueri
copa_do_brasil;2013;Guarani
copa_do_brasil;2013;Guarani de Juazeiro
copa_do_brasil;2013;Gurupi
copa_do_brasil;2013;Independente-PA 50 Icasa
copa_do_brasil;2013;Internacional
copa_do_brasil;2013;Ipatinga
copa_do_brasil;2013;Itabaiana
copa_do_brasil;2013;Ji-Paraná
copa_do_brasil;2013;Joinville
copa_do_brasil;2013;Luverdense
copa_do_brasil;2013;Luziânia
copa_do_brasil;2013;Melhor jogador
copa_do_brasil;2013;Mixto
copa_do_brasil;2013;Nacional-AM
copa_do_brasil;2013;Naviraiense
copa_do_brasil;2013;Noroeste
copa_do_brasil;2013;Náutico
copa_do_brasil;2013;Oratório
copa_do_brasil;2013;Palmeiras
copa_do_brasil;2013;Parnahyba
copa_do_brasil;2013;Paysandu
copa_do_brasil;2013;Ponte Preta
copa_do_brasil;2013;Portuguesa
copa_do_brasil;2013;Pos
copa_do_brasil;2013;Premiações
copa_do_brasil;2013;Público
copa_do_brasil;2013;Remo
copa_do_brasil;2013;Resende
copa_do_brasil;2013;Rio Branco-AC
copa_do_brasil;2013;Salgueiro
copa_do_brasil;2013;Sampaio Corrêa
copa_do_brasil;2013;Santa Cruz
copa_do_brasil;2013;Santa Cruz-RN
copa_do_brasil;2013;Santo André
copa_do_brasil;2013;Santos
copa_do_brasil;2013;Sobradinho
copa_do_brasil;2013;Sousa
copa_do_brasil;2013;Sport
copa_do_brasil;2013;São Bernardo
copa_do_brasil;2013;São Caetano
copa_do_brasil;2013;São Raimundo-RR
copa_do_brasil;2013;Tupi
copa_do_brasil;2013;Vasco da Gama
copa_do_brasil;2013;Veranópolis
copa_do_brasil;2013;Vitória
copa_do_brasil;2013;Vitória da Conquista
copa_do_brasil;2013;Volta Redonda
copa_do_brasil;2013;Águia de Marabá
copa_do_brasil;2013;Águia Negra
copa_do_brasil;2014;ABC
copa_do_brasil;2014;América de Natal
copa_do_brasil;2014;Atlético Goianiense
copa_do_brasil;2014;Bahia de Feira
copa_do_brasil;2014;Barbalha
copa_do_brasil;2014;Boavista-RJ
copa_do_brasil;2014;Botafogo-PB
copa_do_brasil;2014;Brasiliense
copa_do_brasil;2014;Brasília
copa_do_brasil;2014;Caldense
copa_do_brasil;2014;CENE
copa_do_brasil;2014;Chapecoense
copa_do_brasil;2014;Corinthians
copa_do_brasil;2014;Coritiba
copa_do_brasil;2014;CRB
copa_do_brasil;2014;Criciúma
copa_do_brasil;2014;CSA
copa_do_brasil;2014;Cuiabá
copa_do_brasil;2014;Desportiva Ferroviária
copa_do_brasil;2014;Duque de Caxias
copa_do_brasil;2014;Flamengo-PI
copa_do_brasil;2014;Fluminense
copa_do_brasil;2014;Goianésia
copa_do_brasil;2014;Horizonte
copa_do_brasil;2014;Internacional
copa_do_brasil;2014;Interporto
copa_do_brasil;2014;J.Malucelli
copa_do_brasil;2014;Joinville
copa_do_brasil;2014;Juazeiro
copa_do_brasil;2014;Lagarto
copa_do_brasil;2014;Lajeadense
copa_do_brasil;2014;Londrina
copa_do_brasil;2014;Mixto
copa_do_brasil;2014;Nacional-AM
copa_do_brasil;2014;Naviraiense
copa_do_brasil;2014;Novo Hamburgo
copa_do_brasil;2014;Náutico
copa_do_brasil;2014;Náutico-RR
copa_do_brasil;2014;Paragominas
copa_do_brasil;2014;Parnahyba
copa_do_brasil;2014;Paysandu
copa_do_brasil;2014;Plácido de Castro
copa_do_brasil;2014;Portuguesa
copa_do_brasil;2014;Potiguar de Mossoró
copa_do_brasil;2014;Princesa do Solimões
copa_do_brasil;2014;Real Noroeste
copa_do_brasil;2014;Remo
copa_do_brasil;2014;Resende
copa_do_brasil;2014;Rio Branco-AC
copa_do_brasil;2014;Rondonópolis
copa_do_brasil;2014;Sampaio Corrêa
copa_do_brasil;2014;Santa Cruz
copa_do_brasil;2014;Santa Rita
copa_do_brasil;2014;Santos
copa_do_brasil;2014;Santos-AP
copa_do_brasil;2014;Sport
copa_do_brasil;2014;São Bernardo
copa_do_brasil;2014;São Luiz
copa_do_brasil;2014;Tombense
copa_do_brasil;2014;Treze
copa_do_brasil;2014;Tupi
copa_do_brasil;2014;Vasco da Gama
copa_do_brasil;2014;Vilhena
copa_do_brasil;2014;Villa Nova
copa_do_brasil;2014;Vitória
copa_do_brasil;2015;Alecrim
copa_do_brasil;2015;Amadense
copa_do_brasil;2015;América de Natal
copa_do_brasil;2015;América Mineiro
copa_do_brasil;2015;Anapolina
copa_do_brasil;2015;Atlético Acreano
copa_do_brasil;2015;Atlético Goianiense
copa_do_brasil;2015;Atlético Paranaense
copa_do_brasil;2015;Boa Esporte
copa_do_brasil;2015;Boavista-RJ
copa_do_brasil;2015;Botafogo-PB
copa_do_brasil;2015;Brasil de Pelotas
copa_do_brasil;2015;Brasília
copa_do_brasil;2015;Cabofriense
copa_do_brasil;2015;Campinense
copa_do_brasil;2015;Capivariano
copa_do_brasil;2015;Caxias
copa_do_brasil;2015;CENE
copa_do_brasil;2015;Chapecoense
copa_do_brasil;2015;Confiança
copa_do_brasil;2015;Coritiba
copa_do_brasil;2015;Coruripe
copa_do_brasil;2015;CRB
copa_do_brasil;2015;Cuiabá
copa_do_brasil;2015;Estrela do Norte
copa_do_brasil;2015;Figueirense
copa_do_brasil;2015;Flamengo
copa_do_brasil;2015;Fortaleza
copa_do_brasil;2015;Globo
copa_do_brasil;2015;Grêmio
copa_do_brasil;2015;Icasa
copa_do_brasil;2015;Independente-PA
copa_do_brasil;2015;Interporto
copa_do_brasil;2015;Ituano
copa_do_brasil;2015;Jacuipense
copa_do_brasil;2015;Joinville
copa_do_brasil;2015;Lajeadense
copa_do_brasil;2015;Londrina
copa_do_brasil;2015;Luverdense
copa_do_brasil;2015;Luziânia
copa_do_brasil;2015;Madureira
copa_do_brasil;2015;Maringá
copa_do_brasil;2015;Moto Club
copa_do_brasil;2015;Murici
copa_do_brasil;2015;Nacional-AM
copa_do_brasil;2015;Náutico
copa_do_brasil;2015;Operário VG
copa_do_brasil;2015;Palmeiras
copa_do_brasil;2015;Paysandu
copa_do_brasil;2015;Princesa do Solimões
copa_do_brasil;2015;Real Noroeste
copa_do_brasil;2015;Remo
copa_do_brasil;2015;Rio Branco-AC
copa_do_brasil;2015;River-PI
copa_do_brasil;2015;Salgueiro
copa_do_brasil;2015;Sampaio Corrêa
copa_do_brasil;2015;Santo André
copa_do_brasil;2015;Santos
copa_do_brasil;2015;Santos-AP
copa_do_brasil;2015;Sport
copa_do_brasil;2015;São Raimundo-RR
copa_do_brasil;2015;Tupi
copa_do_brasil;2015;Vasco da Gama
copa_do_brasil;2015;Vilhena
copa_do_brasil;2015;Villa Nova
copa_do_brasil;2015;Vitória da Conquista
copa_do_brasil;2015;Águia Negra
copa_do_brasil;2016;ABC
copa_do_brasil;2016;América de Natal
copa_do_brasil;2016;América Mineiro
copa_do_brasil;2016;Aparecidense
copa_do_brasil;2016;ASA
copa_do_brasil;2016;Atlético Goianiense
copa_do_brasil;2016;Atlético Mineiro
copa_do_brasil;2016;Atlético Paranaense
copa_do_brasil;2016;Avaí
copa_do_brasil;2016;Botafogo
copa_do_brasil;2016;Botafogo-PB
copa_do_brasil;2016;Bragantino
copa_do_brasil;2016;Brasil de Pelotas
copa_do_brasil;2016;Brasília
copa_do_brasil;2016;Caldense
copa_do_brasil;2016;Campinense
copa_do_brasil;2016;Chapecoense
copa_do_brasil;2016;Comercial-MS
copa_do_brasil;2016;Confiança
copa_do_brasil;2016;Corinthians
copa_do_brasil;2016;Coritiba
copa_do_brasil;2016;Coruripe
copa_do_brasil;2016;CRB
copa_do_brasil;2016;Criciúma
copa_do_brasil;2016;Cruzeiro
copa_do_brasil;2016;Cuiabá
copa_do_brasil;2016;Dom Bosco
copa_do_brasil;2016;Estanciano
copa_do_brasil;2016;Ferroviária
copa_do_brasil;2016;Figueirense
copa_do_brasil;2016;Flamengo
copa_do_brasil;2016;Fluminense
copa_do_brasil;2016;Fortaleza
copa_do_brasil;2016;Galvez
copa_do_brasil;2016;Gama
copa_do_brasil;2016;Genus
copa_do_brasil;2016;Globo
copa_do_brasil;2016;Goianésia
copa_do_brasil;2016;Grêmio
copa_do_brasil;2016;Guarany de Sobral
copa_do_brasil;2016;Imperatriz
copa_do_brasil;2016;Independente-PA
copa_do_brasil;2016;Inter de Lages
copa_do_brasil;2016;Internacional
copa_do_brasil;2016;Ivinhema
copa_do_brasil;2016;Joinville
copa_do_brasil;2016;Juazeirense
copa_do_brasil;2016;Juventude
copa_do_brasil;2016;Lajeadense
copa_do_brasil;2016;Linense
copa_do_brasil;2016;Londrina
copa_do_brasil;2016;Londrina 60 Parauapebas
copa_do_brasil;2016;Nacional-AM
copa_do_brasil;2016;Náutico
copa_do_brasil;2016;Náutico-RR
copa_do_brasil;2016;Operário VG
copa_do_brasil;2016;Operário-PR
copa_do_brasil;2016;Palmeiras
copa_do_brasil;2016;Parauapebas
copa_do_brasil;2016;Parnahyba
copa_do_brasil;2016;Paysandu
copa_do_brasil;2016;Ponte Preta
copa_do_brasil;2016;Portuguesa
copa_do_brasil;2016;Pos
copa_do_brasil;2016;Princesa do Solimões
copa_do_brasil;2016;Red Bull Brasil
copa_do_brasil;2016;Remo
copa_do_brasil;2016;Resende
copa_do_brasil;2016;Rio Branco-AC
copa_do_brasil;2016;Rio Branco-ES
copa_do_brasil;2016;River-PI
copa_do_brasil;2016;Salgueiro
copa_do_brasil;2016;Sampaio Corrêa
copa_do_brasil;2016;Santa Cruz
copa_do_brasil;2016;Santos
copa_do_brasil;2016;Santos-AP
copa_do_brasil;2016;Sport
copa_do_brasil;2016;Tocantinópolis
copa_do_brasil;2016;Tombense
copa_do_brasil;2016;Vasco da Gama
copa_do_brasil;2016;Vitória
copa_do_brasil;2016;Vitória da Conquista
copa_do_brasil;2016;Ypiranga de Erechim
copa_do_brasil;2017;ABC
copa_do_brasil;2017;Altos
copa_do_brasil;2017;América de Natal
copa_do_brasil;2017;América Mineiro
copa_do_brasil;2017;Anápolis
copa_do_brasil;2017;ASA
copa_do_brasil;2017;Atlético Acreano
copa_do_brasil;2017;Atlético Goianiense
copa_do_brasil;2017;Atlético Mineiro
copa_do_brasil;2017;Atlético Paranaense
copa_do_brasil;2017;Audax
copa_do_brasil;2017;Avaí
copa_do_brasil;2017;Boa Esporte
copa_do_brasil;2017;Boavista
copa_do_brasil;2017;Botafogo
copa_do_brasil;2017;Botafogo-PB
copa_do_brasil;2017;Bragantino
copa_do_brasil;2017;Brusque
